"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VISUAL"	"PREDICT"	"ACC"	"CONDITION"	"LogRT"
"210725_a176"	15219350	771.1694744	612.6864581	1	""	"110H"	"scab"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.927834504	2.15666503	2.315148046	"210725_a176"	"110H"	612.6864581	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.41785331747985
"210725_a176"	15219350	876.5593326	616.8703445	1	""	"111H"	"seeds"	"aM"	"vM"	"H"	"a"	"aMvM"	2.808091727	1.931532394	2.191221382	"210725_a176"	"111H"	616.8703445	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.42465886324944
"210725_a176"	15219350	864.9097512	692.5803723	1	""	"112H"	"shed"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.841551454	1.976641703	2.148971082	"210725_a176"	"112H"	692.5803723	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.54042429240996
"210725_a176"	15219350	972.3193517	698.9592781	1	""	"113L"	"sheep"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.759032915	1.786713563	2.060073637	"210725_a176"	"113L"	698.9592781	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.54959248316912
"210725_a176"	15219350	949.4746908	761.4643938	1	""	"114L"	"silk"	"aM"	"vM"	"L"	"a"	"aMvM"	2.867134334	1.917659643	2.10566994	"210725_a176"	"114L"	761.4643938	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.63524341326435
"210725_a176"	15219350	806.4966983	613.4376706	1	""	"115L"	"skirt"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.889860945	2.083364247	2.276423275	"210725_a176"	"115L"	613.4376706	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.41907866257568
"210725_a176"	15219350	728.3033454	500.4546475	1	""	"116H"	"sleeves"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.047576955	2.31927361	2.547122308	"210725_a176"	"116H"	500.4546475	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.21551698026393
"210725_a176"	15219350	916.6132218	642.7108182	1	""	"117L"	"slice"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.154988727	2.238375505	2.512277909	"210725_a176"	"117L"	642.7108182	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.46569488466128
"210725_a176"	15219350	856.6881968	599.7765705	1	""	"119L"	"splash"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.96400398	2.107315783	2.36422741	"210725_a176"	"119L"	599.7765705	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.39655720336457
"210725_a176"	15219350	1046.896276	651.593738	1	""	"120H"	"sponge"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.247380106	2.20048383	2.595786368	"210725_a176"	"120H"	651.593738	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.47942126649141
"210725_a176"	15219350	964.4868624	742.6639751	1	""	"121L"	"spool"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.057601116	2.093114253	2.314937141	"210725_a176"	"121L"	742.6639751	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.6102436881804
"210725_a176"	15219350	939.2123724	780.5630668	1	""	"122L"	"spoon"	"aM"	"vM"	"L"	"a"	"aMvM"	3.163369681	2.224157309	2.382806614	"210725_a176"	"122L"	780.5630668	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.66001553976605
"210725_a176"	15219350	818.1005504	623.2220782	1	""	"123L"	"sport"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.041886975	2.223786424	2.418664896	"210725_a176"	"123L"	623.2220782	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.4349029210792
"210725_a176"	15219350	621.9843011	569.2551344	1	""	"124H"	"spray"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.704636058	2.082651757	2.135380924	"210725_a176"	"124H"	569.2551344	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.34432872449035
"210725_a176"	15219350	1251.98285	1049.442358	1	""	"126L"	"strap"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.402023201	2.150040351	2.352580843	"210725_a176"	"126L"	1049.442358	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.95601421445554
"210725_a176"	15219350	1087.89494	622.7501798	1	""	"127L"	"swamps"	"aM"	"vM"	"L"	"a"	"aMvM"	3.093790415	2.005895475	2.471040235	"210725_a176"	"127L"	622.7501798	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.43414544286164
"210725_a176"	15219350	840.8244834	717.9553302	1	""	"128L"	"swan"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.709332008	1.868507525	1.991376678	"210725_a176"	"128L"	717.9553302	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.57640735290671
"210725_a176"	15219350	707.5019379	605.5798781	1	""	"129H"	"tea"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.841636041	2.134134103	2.236056163	"210725_a176"	"129H"	605.5798781	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.40618647518418
"210725_a176"	15219350	800.9319953	618.1960445	1	""	"12H"	"bread"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.182132747	2.381200752	2.563936703	"210725_a176"	"12H"	618.1960445	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.42680563126279
"210725_a176"	15219350	1161.858666	820.3899158	1	""	"130L"	"tent"	"aM"	"vNM"	"L"	"a"	"aMvNM"	2.908197218	1.746338552	2.087807302	"210725_a176"	"130L"	820.3899158	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.70977973431381
"210725_a176"	15219350	841.2679502	607.6811446	1	""	"131H"	"thief"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.708679159	1.867411209	2.100998015	"210725_a176"	"131H"	607.6811446	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.40965031117928
"210725_a176"	15219350	815.1060673	493.9685339	1	""	"132H"	"thorns"	"aM"	"vM"	"H"	"a"	"aMvM"	3.123831544	2.308725477	2.62986301	"210725_a176"	"132H"	493.9685339	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.20247181860051
"210725_a176"	15219350	802.0558857	597.5850524	1	""	"133H"	"throat"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.914739451	2.112683565	2.317154398	"210725_a176"	"133H"	597.5850524	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.39289662078825
"210725_a176"	15219350	841.3598547	719.5479499	1	""	"136H"	"trail"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.665945505	1.82458565	1.946397555	"210725_a176"	"136H"	719.5479499	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.5786231674703
"210725_a176"	15219350	1194.002101	973.7646425	1	""	"137H"	"trap"	"aM"	"vM"	"H"	"a"	"aMvM"	3.217139287	2.023137186	2.243374644	"210725_a176"	"137H"	973.7646425	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.88116963429911
"210725_a176"	15219350	920.5358303	680.6402747	1	""	"138H"	"truck"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.681879696	2.761343865	3.001239421	"210725_a176"	"138H"	680.6402747	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.52303393560253
"210725_a176"	15219350	952.8512847	777.2602214	1	""	"139L"	"tub"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.333836268	2.380984984	2.556576047	"210725_a176"	"139L"	777.2602214	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.6557751995761
"210725_a176"	15219350	781.1543938	645.7893575	1	""	"140H"	"van"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.377792634	2.596638241	2.732003277	"210725_a176"	"140H"	645.7893575	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.47047337862815
"210725_a176"	15219350	833.2851018	520.2966162	1	""	"141H"	"wax"	"aM"	"vM"	"H"	"a"	"aMvM"	3.168400263	2.335115161	2.648103647	"210725_a176"	"141H"	520.2966162	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.25439906471947
"210725_a176"	15219350	1094.392885	1006.535147	1	""	"14L"	"broom"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.553932216	2.459539331	2.547397069	"210725_a176"	"14L"	1006.535147	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.91426916449003
"210725_a176"	15219350	828.6436028	684.336914	1	""	"15L"	"bruise"	"aM"	"vM"	"L"	"a"	"aMvM"	2.952918219	2.124274616	2.268581305	"210725_a176"	"15L"	684.336914	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.52845036068005
"210725_a176"	15219350	932.0124742	689.6537754	1	""	"16L"	"cake"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.364737251	2.432724777	2.675083476	"210725_a176"	"16L"	689.6537754	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.5361896968776
"210725_a176"	15219350	1115.734362	912.4993518	1	""	"17H"	"calf"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.65168964	2.535955278	2.739190288	"210725_a176"	"17H"	912.4993518	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.81618737510023
"210725_a176"	15219350	1129.438735	897.2719664	1	""	"19L"	"chat"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.460009359	2.330570625	2.562737393	"210725_a176"	"19L"	897.2719664	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.79935901164501
"210725_a176"	15219350	1005.366557	632.9512472	1	""	"20H"	"chunks"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.914046492	1.908679935	2.281095245	"210725_a176"	"20H"	632.9512472	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.4503934005367
"210725_a176"	15219350	879.5183477	677.1589051	1	""	"21H"	"clerk"	"aM"	"vM"	"H"	"a"	"aMvM"	3.469593143	2.590074795	2.792434238	"210725_a176"	"21H"	677.1589051	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.51790596486775
"210725_a176"	15219350	900.637077	681.6685606	1	""	"22H"	"cliff"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.090300116	2.189663039	2.408631556	"210725_a176"	"22H"	681.6685606	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.52454355819124
"210725_a176"	15219350	1052.844944	816.5180586	1	""	"23L"	"clock"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.359231511	2.306386568	2.542713453	"210725_a176"	"23L"	816.5180586	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.70504902925106
"210725_a176"	15219350	783.9070333	743.0565008	1	""	"24H"	"clue"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.299127983	2.515220949	2.556071482	"210725_a176"	"24H"	743.0565008	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.61077208597191
"210725_a176"	15219350	1017.277887	728.9577116	1	""	"25H"	"coach"	"aM"	"vM"	"H"	"a"	"aMvM"	3.119400845	2.102122958	2.390443134	"210725_a176"	"25H"	728.9577116	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.59161572154693
"210725_a176"	15219350	940.8677382	665.9337799	1	""	"26H"	"coast"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.505110222	1.564242484	1.839176443	"210725_a176"	"26H"	665.9337799	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.50119023601736
"210725_a176"	15219350	883.3825873	747.4284206	1	""	"27L"	"coin"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.235913075	2.352530487	2.488484654	"210725_a176"	"27L"	747.4284206	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.61663854228506
"210725_a176"	15219350	1093.124766	737.3172408	1	""	"28H"	"cops"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.206149235	2.113024469	2.468831994	"210725_a176"	"28H"	737.3172408	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.60301824841948
"210725_a176"	15219350	978.7720253	705.7111718	1	""	"29H"	"crash"	"aM"	"vM"	"H"	"a"	"aMvM"	3.117946403	2.139174378	2.412235232	"210725_a176"	"29H"	705.7111718	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.55920604868777
"210725_a176"	15219350	998.5527687	888.4820988	1	""	"2H"	"barn"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.945063039	1.94651027	2.05658094	"210725_a176"	"2H"	888.4820988	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.78951449972714
"210725_a176"	15219350	777.1945174	693.2958432	1	""	"30H"	"crew"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.844050991	2.066856473	2.150755148	"210725_a176"	"30H"	693.2958432	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.5414568102576
"210725_a176"	15219350	1016.671605	847.6119244	1	""	"31L"	"crib"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.461025383	2.444353778	2.613413459	"210725_a176"	"31L"	847.6119244	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.74242289472369
"210725_a176"	15219350	841.4397219	658.2415738	1	""	"32H"	"crop"	"aNM"	"vM"	"H"	"a"	"aNMvM"	2.969430144	2.127990422	2.31118857	"210725_a176"	"32H"	658.2415738	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.48957199738298
"210725_a176"	15219350	1053.482978	948.0415892	1	""	"33H"	"crown"	"aM"	"vM"	"H"	"a"	"aMvM"	2.856928459	1.80344548	1.908886869	"210725_a176"	"33H"	948.0415892	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.85439837175688
"210725_a176"	15219350	903.1558987	703.2921907	1	""	"35H"	"curb"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.317155996	2.414000097	2.613863805	"210725_a176"	"35H"	703.2921907	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.55577243945594
"210725_a176"	15219350	1074.159943	875.6246866	1	""	"36L"	"dart"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.018580207	1.944420264	2.14295552	"210725_a176"	"36L"	875.6246866	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.77493755917543
"210725_a176"	15219350	1072.58284	861.6312351	1	""	"37L"	"deck"	"aM"	"vM"	"L"	"a"	"aMvM"	3.242136268	2.169553428	2.380505033	"210725_a176"	"37L"	861.6312351	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.7588273776224
"210725_a176"	15219350	997.9638569	896.4555236	1	""	"38L"	"den"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.091091457	2.0931276	2.194635933	"210725_a176"	"38L"	896.4555236	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.79844868066002
"210725_a176"	15219350	1448.293811	1141.381572	1	""	"39H"	"dent"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.189189969	1.740896157	2.047808397	"210725_a176"	"39H"	1141.381572	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	7.03999471288729
"210725_a176"	15219350	987.9740287	966.1095783	1	""	"3L"	"bay"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.339346624	2.351372595	2.373237046	"210725_a176"	"3L"	966.1095783	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.87327726287241
"210725_a176"	15219350	1191.577726	900.2493407	1	""	"40L"	"ditch"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.016806681	1.825228955	2.11655734	"210725_a176"	"40L"	900.2493407	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.80267177017659
"210725_a176"	15219350	946.4090856	882.8949487	1	""	"41L"	"dive"	"aM"	"vM"	"L"	"a"	"aMvM"	3.51377982	2.567370734	2.630884871	"210725_a176"	"41L"	882.8949487	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.78320622263168
"210725_a176"	15219350	976.9733524	753.8900191	1	""	"43H"	"dove"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.007681279	2.030707927	2.25379126	"210725_a176"	"43H"	753.8900191	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.62524649410628
"210725_a176"	15219350	978.4620773	834.3214908	1	""	"46L"	"drug"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.790232373	1.811770295	1.955910882	"210725_a176"	"46L"	834.3214908	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.72661880865574
"210725_a176"	15219350	1013.875593	829.509022	1	""	"4L"	"beak"	"aM"	"vM"	"L"	"a"	"aMvM"	3.231250674	2.217375081	2.401741652	"210725_a176"	"4L"	829.509022	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.72083398600294
"210725_a176"	15219350	833.4097984	732.3981318	1	""	"50L"	"flame"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.210152513	2.376742714	2.477754381	"210725_a176"	"50L"	732.3981318	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.59632426200519
"210725_a176"	15219350	740.3425593	480.5460977	1	""	"51H"	"flock"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.865707495	2.125364935	2.385161397	"210725_a176"	"51H"	480.5460977	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.17492316074938
"210725_a176"	15219350	711.4749107	449.8017956	1	""	"53L"	"frogs"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.01866818	2.307193269	2.568866384	"210725_a176"	"53L"	449.8017956	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.10880703151369
"210725_a176"	15219350	914.4933204	652.4856815	1	""	"54H"	"fudge"	"aM"	"vM"	"H"	"a"	"aMvM"	3.110963014	2.196469693	2.458477332	"210725_a176"	"54H"	652.4856815	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.48078919489477
"210725_a176"	15219350	932.8457247	908.1635818	1	""	"57L"	"glue"	"aM"	"vM"	"L"	"a"	"aMvM"	3.093110747	2.160265023	2.184947165	"210725_a176"	"57L"	908.1635818	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.81142451854252
"210725_a176"	15219350	1160.374104	1008.474809	1	""	"58L"	"goal"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.121627663	1.961253559	2.113152854	"210725_a176"	"58L"	1008.474809	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.91619437840108
"210725_a176"	15219350	828.9466938	724.7669248	1	""	"59H"	"gown"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.743676174	1.914729481	2.01890925	"210725_a176"	"59H"	724.7669248	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.58585012013344
"210725_a176"	15219350	1108.899364	984.0164196	1	""	"5L"	"beam"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.252455076	2.143555713	2.268438657	"210725_a176"	"5L"	984.0164196	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.8916425834984
"210725_a176"	15219350	1315.439363	1178.577818	1	"but appears unsure"	"60L"	"grin"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.568575015	2.253135652	2.389997197	"210725_a176"	"60L"	1178.577818	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	7.07206375159205
"210725_a176"	15219350	948.7950412	860.1317285	1	""	"61H"	"growl"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.090180151	2.14138511	2.230048423	"210725_a176"	"61H"	860.1317285	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.75708555019224
"210725_a176"	15219350	717.6016197	657.6969612	1	""	"62H"	"hay"	"aM"	"vM"	"H"	"a"	"aMvM"	2.763336586	2.045734966	2.105639625	"210725_a176"	"62H"	657.6969612	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.48874427995301
"210725_a176"	15219350	1141.051526	840.5306925	1	""	"63H"	"hedge"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.361033704	2.219982178	2.520503012	"210725_a176"	"63H"	840.5306925	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.73403346913614
"210725_a176"	15219350	1227.600602	1060.458929	1	"appears unsure"	"64L"	"hen"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.3544447	2.126844098	2.293985771	"210725_a176"	"64L"	1060.458929	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.96645704529628
"210725_a176"	15219350	732.5215885	593.2223986	1	""	"65H"	"herd"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.084601305	2.352079716	2.491378906	"210725_a176"	"65H"	593.2223986	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.38556936848552
"210725_a176"	15219350	981.28468	675.9367633	1	""	"66H"	"hint"	"aM"	"vM"	"H"	"a"	"aMvM"	3.238307768	2.257023088	2.562371005	"210725_a176"	"66H"	675.9367633	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.51609952625312
"210725_a176"	15219350	830.7303461	520.457559	1	""	"67H"	"hips"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	3.004683472	2.173953126	2.484225913	"210725_a176"	"67H"	520.457559	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.25470834582565
"210725_a176"	15219350	872.1351522	723.504557	1	""	"68L"	"hive"	"aM"	"vNM"	"L"	"a"	"aMvNM"	2.942651602	2.07051645	2.219147045	"210725_a176"	"68L"	723.504557	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.58410684460042
"210725_a176"	15219350	944.728897	623.5614291	1	""	"69H"	"host"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.337420109	2.392691212	2.71385868	"210725_a176"	"69H"	623.5614291	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.43544728328225
"210725_a176"	15219350	809.324626	638.7174831	1	""	"70H"	"hug"	"aM"	"vM"	"H"	"a"	"aMvM"	2.733600105	1.924275479	2.094882622	"210725_a176"	"70H"	638.7174831	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.45946223313796
"210725_a176"	15219350	737.6071512	669.3827435	1	""	"71H"	"jar"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.75163414	2.014026989	2.082251396	"210725_a176"	"71H"	669.3827435	"a"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	6.50635600938907
"210725_a176"	15219350	989.9157363	719.5873399	1	""	"72L"	"juice"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.144261462	2.154345725	2.424674122	"210725_a176"	"72L"	719.5873399	"a"	"aM"	"vNM"	"L"	"1"	"aMvNM"	6.57867790867537
"210725_a176"	15219350	967.2385995	686.8885099	1	""	"73H"	"junk"	"aNM"	"vM"	"H"	"a"	"aNMvM"	3.259600538	2.292361938	2.572712028	"210725_a176"	"73H"	686.8885099	"a"	"aNM"	"vM"	"H"	"1"	"aNMvM"	6.53217199360868
"210725_a176"	15219350	904.4130989	674.178066	1	""	"74H"	"kick"	"aM"	"vM"	"H"	"a"	"aMvM"	3.333062555	2.428649456	2.658884489	"210725_a176"	"74H"	674.178066	"a"	"aM"	"vM"	"H"	"1"	"aMvM"	6.51349426889785
"210725_a176"	15219350	914.0036705	654.4191597	1	""	"75H"	"knife"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.036216324	2.122212653	2.381797164	"210725_a176"	"75H"	654.4191597	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.48374806313011
"210725_a176"	15219350	1044.301879	851.4919346	1	""	"76L"	"knob"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.983214588	1.938912709	2.131722653	"210725_a176"	"76L"	851.4919346	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.74699002806728
"210725_a176"	15219350	1018.075444	830.126614	1	""	"78L"	"lap"	"aM"	"vM"	"L"	"a"	"aMvM"	3.164711852	2.146636408	2.334585238	"210725_a176"	"78L"	830.126614	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.72157823614449
"210725_a176"	15219350	939.8535956	781.1969142	1	""	"79L"	"lid"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.958786271	2.018932675	2.177589356	"210725_a176"	"79L"	781.1969142	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.66082724891792
"210725_a176"	15219350	1061.910999	790.0001193	1	""	"7H"	"bend"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.201203008	2.139292009	2.411202889	"210725_a176"	"7H"	790.0001193	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.67203309647371
"210725_a176"	15219350	820.8640639	569.586921	1	""	"80H"	"lock"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.93762376	2.116759696	2.368036839	"210725_a176"	"80H"	569.586921	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.34491139810661
"210725_a176"	15219350	1077.320826	791.4613926	1	""	"81L"	"logs"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.041036869	1.963716043	2.249575476	"210725_a176"	"81L"	791.4613926	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.67388110062035
"210725_a176"	15219350	940.2445388	598.4233582	1	""	"82L"	"lungs"	"aM"	"vM"	"L"	"a"	"aMvM"	3.575468784	2.635224245	2.977045426	"210725_a176"	"82L"	598.4233582	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.39429846032358
"210725_a176"	15219350	957.8758425	711.7691696	1	""	"83L"	"map"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.817259845	1.859384002	2.105490675	"210725_a176"	"83L"	711.7691696	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.56775365884779
"210725_a176"	15219350	664.8112545	406.7939926	1	""	"85H"	"mat"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.011984864	2.347173609	2.605190871	"210725_a176"	"85H"	406.7939926	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.00830689661207
"210725_a176"	15219350	787.6465976	644.9093291	1	""	"86L"	"meal"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.257390179	2.469743581	2.61248085	"210725_a176"	"86L"	644.9093291	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.46910973187542
"210725_a176"	15219350	954.8376318	703.5091017	1	""	"88L"	"mouse"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.330744901	2.37590727	2.6272358	"210725_a176"	"88L"	703.5091017	"a"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	6.55608081421062
"210725_a176"	15219350	769.2152939	613.547308	1	""	"89H"	"mug"	"aM"	"vNM"	"H"	"a"	"aMvNM"	3.207385694	2.4381704	2.593838386	"210725_a176"	"89H"	613.547308	"a"	"aM"	"vNM"	"H"	"1"	"aMvNM"	6.41925737283246
"210725_a176"	15219350	839.8799753	754.2263829	1	""	"8L"	"blame"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.581974678	1.742094703	1.827748295	"210725_a176"	"8L"	754.2263829	"a"	"aNM"	"vM"	"L"	"1"	"aNMvM"	6.62569256551712
"210725_a176"	15219350	1040.579149	731.5290543	1	""	"91L"	"notch"	"aM"	"vM"	"L"	"a"	"aMvM"	3.231838769	2.19125962	2.500309715	"210725_a176"	"91L"	731.5290543	"a"	"aM"	"vM"	"L"	"1"	"aMvM"	6.5951369384684
