"","parid","scheduleID","react1","react2","accuracy","note","number","correctans","audio","video","context","group","type","beep_response","length1","length2","batch","original_label","videoname","Task.Version","Spreadsheet","Response","display","randomise_blocks","row_number","filename","rowmean","block","Experiment.Version","Participant.OS","Participant.Browser","randomiser_t27m","date.of.birth_year","date.of.birth_month","sex","languages","response_6","response_6_text","mask.problems","Difficulty.x","Tiring","more.info.on.masks","Difficulty.y","Distraction","response_4_1","response_4_2","response_4_3","response_4_4","response_4_text","response_5","Comments","SUBJECT","ITEM","RT","GROUP","AUDIO","VIDEO","PREDICT","ACOUSTIC","VISUAL","PREDICTABILITY","ACC","CONDITION","TRIAL","BLOCK","AGE","SEX"
"3831","210823_c177",15326180,360.24034806862,261.05610893819,0,"Van?","2L","barn","aM","vM","L","c","aMvM",2.21549890023141,1.85525855216279,1.95444279129322,1,"15326180_2LaMvM","2L_aM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15326180?filename=2LaMvMmp4-66-2.weba","Block1",1,55,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",46,2,9,"Windows 10","Chrome 92.0.4515.159","Version5",11,11,"Male","English and another language (bilingual)","Raised in the UK from this age (please specify):","5 Months","Yes sometimes",2,4,"Not very problamatic",3,1,"Everything worked well","","","","","No","No","210823_c177","2L",261.05610893819,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",55,2,11.9166666666667,"Male"
"3845","210823_c177",15326180,2071.7766222804,1822.60730409857,0,"I don't know","43L","dove","aM","vM","L","c","aMvM",4.05736169686466,1.98558507458426,2.23475439276609,1,"15326180_43LaMvM","43L_aM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15326180?filename=43LaMvMmp4-129-2.weba","Block1",2,114,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",106,4,9,"Windows 10","Chrome 92.0.4515.159","Version5",11,11,"Male","English and another language (bilingual)","Raised in the UK from this age (please specify):","5 Months","Yes sometimes",2,4,"Not very problamatic",3,1,"Everything worked well","","","","","No","No","210823_c177","43L",1822.60730409857,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",114,4,11.9166666666667,"Male"
"3853","210823_c177",15326180,265.904212905445,228.513365386815,0,"unsure_clue?","57H","glue","aNM","vNM","H","c","aNMvNM",2.50718406421097,2.24127985130553,2.27867069882416,1,"15326180_57HaNMvNM","57H_aNM_vNM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15326180?filename=57HaNMvNMmp4-61-2.weba","Block1",1,50,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",46,2,9,"Windows 10","Chrome 92.0.4515.159","Version5",11,11,"Male","English and another language (bilingual)","Raised in the UK from this age (please specify):","5 Months","Yes sometimes",2,4,"Not very problamatic",3,1,"Everything worked well","","","","","No","No","210823_c177","57H",228.513365386815,"Children","aNM","vNM","H","No Acoustic Mask","No Visual Mask","High Predictability","0","aNMvNM",50,2,11.9166666666667,"Male"
"3881","210823_c177",15326180,612.610684262078,334.519315214349,0,"nut?","85L","mat","aM","vM","L","c","aMvM",2.59177381101742,1.97916312675534,2.25725449580307,1,"15326180_85LaMvM","85L_aM_vM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15326180?filename=85LaMvMmp4-112-2.weba","Block1",2,97,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",106,4,9,"Windows 10","Chrome 92.0.4515.159","Version5",11,11,"Male","English and another language (bilingual)","Raised in the UK from this age (please specify):","5 Months","Yes sometimes",2,4,"Not very problamatic",3,1,"Everything worked well","","","","","No","No","210823_c177","85L",334.519315214349,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",97,4,11.9166666666667,"Male"
"3886","210823_c177",15326180,418.236359531411,293.609276198081,0,"lame","8L","blame","aM","vNM","L","c","aMvNM",2.18752689723135,1.76929053769994,1.89391762103327,1,"15326180_8LaMvNM","8L_aM_vNM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15326180?filename=8LaMvNMmp4-33-2.weba","Block1",3,24,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",16,1,9,"Windows 10","Chrome 92.0.4515.159","Version5",11,11,"Male","English and another language (bilingual)","Raised in the UK from this age (please specify):","5 Months","Yes sometimes",2,4,"Not very problamatic",3,1,"Everything worked well","","","","","No","No","210823_c177","8L",293.609276198081,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",24,1,11.9166666666667,"Male"
"3896","210823_c177",15326180,814.83993433805,532.94917044916,0,"cannot figure out what she said","9H","blast","aNM","vNM","H","c","aNMvNM",3.04931943984451,2.23447950550646,2.51637026939535,1,"15326180_9HaNMvNM","9H_aNM_vNM.mp4",7,"Version5","https://gorilla.sc/uploads/schedule/15326180?filename=9HaNMvNMmp4-99-2.weba","Block1",4,86,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv",76,3,9,"Windows 10","Chrome 92.0.4515.159","Version5",11,11,"Male","English and another language (bilingual)","Raised in the UK from this age (please specify):","5 Months","Yes sometimes",2,4,"Not very problamatic",3,1,"Everything worked well","","","","","No","No","210823_c177","9H",532.94917044916,"Children","aNM","vNM","H","No Acoustic Mask","No Visual Mask","High Predictability","0","aNMvNM",86,3,11.9166666666667,"Male"
"3958","210823_c179",15327645,600.993970639478,390.042365350268,0,"discard_debt","37L","deck","aM","vNM","L","c","aMvNM",2.77054739844755,2.16955342780807,2.38050503309728,1,"15327645_37LaMvNM","37L_aM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/15327645?filename=37LaMvNMmp4-52-2.weba","Block1",2,41,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",46,2,9,"Mac OS 10.15","Firefox 91.0","Version1",11,11,"Female","English and another language (bilingual)","Raised in the UK from this age (please specify):","5","I don't know",3,3,"",3,1,"","There were issues with the videos","","","","The videos did not load until we refreshed the page. This happened 4 times.","it was fun.","210823_c179","37L",390.042365350268,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",41,2,11.9166666666667,"Female"
"3963","210823_c179",15327645,-193.998048969749,-257.512185874559,0,"unsure_die","41L","dive","aM","vNM","L","c","aMvNM",2.37337268503981,2.56737073400956,2.63088487091437,1,"15327645_41LaMvNM","41L_aM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/15327645?filename=41LaMvNMmp4-128-2.weba","Block1",3,113,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",106,4,9,"Mac OS 10.15","Firefox 91.0","Version1",11,11,"Female","English and another language (bilingual)","Raised in the UK from this age (please specify):","5","I don't know",3,3,"",3,1,"","There were issues with the videos","","","","The videos did not load until we refreshed the page. This happened 4 times.","it was fun.","210823_c179","41L",-257.512185874559,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",113,4,11.9166666666667,"Female"
"3977","210823_c179",15327645,676.714037226622,554.521079946962,0,"unsure_grinned","60L","grin","aNM","vM","L","c","aNMvM",2.97635630846983,2.29964227124321,2.42183522852287,1,"15327645_60LaNMvM","60L_aNM_vM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/15327645?filename=60LaNMvMmp4-23-2.weba","Block1",1,14,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",16,1,9,"Mac OS 10.15","Firefox 91.0","Version1",11,11,"Female","English and another language (bilingual)","Raised in the UK from this age (please specify):","5","I don't know",3,3,"",3,1,"","There were issues with the videos","","","","The videos did not load until we refreshed the page. This happened 4 times.","it was fun.","210823_c179","60L",554.521079946962,"Children","aNM","vM","L","No Acoustic Mask","Visual Mask","Low Predictability","0","aNMvM",14,1,11.9166666666667,"Female"
"3986","210823_c179",15327645,233.385050331717,-52.351112993283,0,"unsure_hurt","69H","host","aM","vNM","H","c","aMvNM",2.6408605727371,2.40747552240538,2.69321168573038,1,"15327645_69HaMvNM","69H_aM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/15327645?filename=69HaMvNMmp4-81-2.weba","Block1",4,68,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",76,3,9,"Mac OS 10.15","Firefox 91.0","Version1",11,11,"Female","English and another language (bilingual)","Raised in the UK from this age (please specify):","5","I don't know",3,3,"",3,1,"","There were issues with the videos","","","","The videos did not load until we refreshed the page. This happened 4 times.","it was fun.","210823_c179","69H",-52.351112993283,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",68,3,11.9166666666667,"Female"
"4003","210823_c179",15327645,396.137553968689,184.269622421029,0,"discard_mock","87L","mop","aM","vNM","L","c","aMvNM",2.50642402832665,2.11028647435796,2.32215440590562,1,"15327645_87LaMvNM","87L_aM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/15327645?filename=87LaMvNMmp4-84-2.weba","Block1",4,71,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",76,3,9,"Mac OS 10.15","Firefox 91.0","Version1",11,11,"Female","English and another language (bilingual)","Raised in the UK from this age (please specify):","5","I don't know",3,3,"",3,1,"","There were issues with the videos","","","","The videos did not load until we refreshed the page. This happened 4 times.","it was fun.","210823_c179","87L",184.269622421029,"Children","aM","vNM","L","Acoustic Mask","No Visual Mask","Low Predictability","0","aMvNM",71,3,11.9166666666667,"Female"
"4014","210823_c179",15327645,670.068224340124,528.906098271764,0,"discard_time","98L","pine","aM","vM","L","c","aMvM",2.5868414621421,1.91677323780198,2.05793536387034,1,"15327645_98LaMvM","98L_aM_vM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/15327645?filename=98LaMvMmp4-24-2.weba","Block1",1,15,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",16,1,9,"Mac OS 10.15","Firefox 91.0","Version1",11,11,"Female","English and another language (bilingual)","Raised in the UK from this age (please specify):","5","I don't know",3,3,"",3,1,"","There were issues with the videos","","","","The videos did not load until we refreshed the page. This happened 4 times.","it was fun.","210823_c179","98L",528.906098271764,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",15,1,11.9166666666667,"Female"
"4015","210823_c179",15327645,369.44458982458,99.6240342689698,0,"unsure_tot?","99L","plot","aNM","vM","L","c","aNMvM",1.99346147508021,1.62401688525563,1.89383744081124,1,"15327645_99LaNMvM","99L_aNM_vM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/15327645?filename=99LaNMvMmp4-59-2.weba","Block1",2,48,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv",46,2,9,"Mac OS 10.15","Firefox 91.0","Version1",11,11,"Female","English and another language (bilingual)","Raised in the UK from this age (please specify):","5","I don't know",3,3,"",3,1,"","There were issues with the videos","","","","The videos did not load until we refreshed the page. This happened 4 times.","it was fun.","210823_c179","99L",99.6240342689698,"Children","aNM","vM","L","No Acoustic Mask","Visual Mask","Low Predictability","0","aNMvM",48,2,11.9166666666667,"Female"
"4022","210719_a08",14866651,561.887707373977,515.987244410977,0,"a row","108L","row","aM","vM","L","a","aMvM",2.92649785126613,2.36461014389215,2.41051060685515,2,"14866651_108LaMvM","108L_aM_vM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14866651?filename=audioFile-50-2.weba","Block1",3,39,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-b6hw.csv",46,2,9,"Windows 10","Chrome 92.0.4515.107","Version1",28,4,"Female","English","Born and raised in the UK","","Yes sometimes",2,2,"Can depend on levels of background noise",1,1,"Everything worked well","","","","","","","210719_a08","108L",515.987244410977,"Adults","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",39,2,28.3333333333333,"Female"
"4098","210719_a08",14866651,386.241911352673,260.252894912752,0,"grown?","61H","growl","aM","vNM","H","a","aMvNM",2.49378568290791,2.10754377155524,2.23353278799516,2,"14866651_61HaMvNM","61H_aM_vNM.mp4",7,"Version1","https://gorilla.sc/uploads/schedule/14866651?filename=audioFile-106-2.weba","Block1",2,91,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-b6hw.csv",106,4,9,"Windows 10","Chrome 92.0.4515.107","Version1",28,4,"Female","English","Born and raised in the UK","","Yes sometimes",2,2,"Can depend on levels of background noise",1,1,"Everything worked well","","","","","","","210719_a08","61H",260.252894912752,"Adults","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",91,4,28.3333333333333,"Female"
"4175","210719_a09",14867512,865.183058031507,589.780366519957,0,"discard_works","141L","wax","aM","vM","L","a","aMvM",2.80470452702281,1.9395214689913,2.21492416050285,2,"14867512_141LaMvM","141L_aM_vM.mp4",7,"Version4","https://gorilla.sc/uploads/schedule/14867512?filename=audioFile-45-2.weba","Block1",1,34,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-7xnq.csv",46,2,9,"Windows 10","Chrome 92.0.4515.131","Version4",50,2,"Female","English","Born and raised in the UK","","Yes sometimes",3,4,"",2,2,"Everything worked well","","","","","","","210719_a09","141L",589.780366519957,"Adults","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",34,2,50.1666666666667,"Female"
"4268","210719_a10",14860025,450.950443088225,249.625465369825,0,"feet","113L","sheep","aM","vM","L","a","aMvM",2.26117108441075,1.81022064132253,2.01154561904093,2,"14860025_113LaMvM","113L_aM_vM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/14860025?filename=audioFile-84-2.weba","Block1",1,71,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-8anv.csv",76,3,9,"Windows 10","Chrome 92.0.4515.107","Version2",22,9,"Female","English","Born and raised in the UK","","Yes sometimes",2,2,"I am aware that I need to speak louder and more clearly when wearing a face mask for others to be able to understand me. People wearing face masks sound a little bit muffled but I mostly understand what they are saying.",2,2,"","There were issues with the videos","","","","Occasionally in the final round the video lagged (although I wasn't sure if this was part of the study because it almost always froze just before the last word!)","","210719_a10","113L",249.625465369825,"Adults","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",71,3,22.75,"Female"
"4276","210719_a10",14860025,400.478652186781,204.812642678961,0,"spoon?","121L","spool","aM","vM","L","a","aMvM",2.53141717743476,2.13093852524798,2.3266045347558,2,"14860025_121LaMvM","121L_aM_vM.mp4",7,"Version2","https://gorilla.sc/uploads/schedule/14860025?filename=audioFile-111-2.weba","Block1",3,96,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-8anv.csv",106,4,9,"Windows 10","Chrome 92.0.4515.107","Version2",22,9,"Female","English","Born and raised in the UK","","Yes sometimes",2,2,"I am aware that I need to speak louder and more clearly when wearing a face mask for others to be able to understand me. People wearing face masks sound a little bit muffled but I mostly understand what they are saying.",2,2,"","There were issues with the videos","","","","Occasionally in the final round the video lagged (although I wasn't sure if this was part of the study because it almost always froze just before the last word!)","","210719_a10","121L",204.812642678961,"Adults","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",96,4,22.75,"Female"
"4666","210719_c08",15216048,488.9703478551,345.81026819824,0,"discard_talk coin","27H","coin","aM","vNM","H","c","aMvNM",2.88306616146518,2.39409581361008,2.53725589326694,2,"15216048_27HaMvNM","27H_aM_vNM.mp4",7,"Version3","https://gorilla.sc/uploads/schedule/15216048?filename=27HaMvNMmp4-34-2.weba","Block1",3,25,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv",16,1,9,"Windows 10","Chrome 92.0.4515.159","Version3",10,5,"Female","English","Born and raised in the UK","","No",3,3,"",2,1,"","","","There were issues with the voice recordings","","","","210719_c08","27H",345.81026819824,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",25,1,10.4166666666667,"Female"
"4667","210719_c08",15216048,646.096392185971,302.755122344681,0,"discard_pots","28L","cops","aM","vM","L","c","aMvM",3.02842376540721,2.38232737322124,2.72566864306253,2,"15216048_28LaMvM","28L_aM_vM.mp4",7,"Version3","https://gorilla.sc/uploads/schedule/15216048?filename=28LaMvMmp4-87-2.weba","Block1",4,74,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv",76,3,9,"Windows 10","Chrome 92.0.4515.159","Version3",10,5,"Female","English","Born and raised in the UK","","No",3,3,"",2,1,"","","","There were issues with the voice recordings","","","","210719_c08","28L",302.755122344681,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",74,3,10.4166666666667,"Female"
"4671","210719_c08",15216048,420.167976414502,265.207631586932,0,"discard_ssss","31H","crib","aM","vNM","H","c","aMvNM",2.33005896665186,1.90989099023736,2.06485133506493,2,"15216048_31HaMvNM","31H_aM_vNM.mp4",7,"Version3","https://gorilla.sc/uploads/schedule/15216048?filename=31HaMvNMmp4-93-2.weba","Block1",4,80,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv",76,3,9,"Windows 10","Chrome 92.0.4515.159","Version3",10,5,"Female","English","Born and raised in the UK","","No",3,3,"",2,1,"","","","There were issues with the voice recordings","","","","210719_c08","31H",265.207631586932,"Children","aM","vNM","H","Acoustic Mask","No Visual Mask","High Predictability","0","aMvNM",80,3,10.4166666666667,"Female"
"4672","210719_c08",15216048,627.366560640273,457.337005217593,0,"unsure_croc","32L","crop","aM","vM","L","c","aMvM",2.94515210081843,2.31778554017816,2.48781509560084,2,"15216048_32LaMvM","32L_aM_vM.mp4",7,"Version3","https://gorilla.sc/uploads/schedule/15216048?filename=32LaMvMmp4-117-2.weba","Block1",1,102,"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-f475.csv",106,4,9,"Windows 10","Chrome 92.0.4515.159","Version3",10,5,"Female","English","Born and raised in the UK","","No",3,3,"",2,1,"","","","There were issues with the voice recordings","","","","210719_c08","32L",457.337005217593,"Children","aM","vM","L","Acoustic Mask","Visual Mask","Low Predictability","0","aMvM",102,4,10.4166666666667,"Female"
