"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VISUAL"	"PREDICT"	"ACC"	"CONDITION"	"RTcut"	"LogRT"
"210823_c177"	15326180	787.794758276733	621.423364045993	1	""	"41H"	"dive"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.857548060699	2.06975330242227	2.23612469665301	"210823_c177"	"41H"	621.423364045993	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.4320125952962
"210823_c177"	15326180	1420.28584694947	1342.7086758968	1	""	"42L"	"doll"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.39109890616305	1.97081305921358	2.04839023026625	"210823_c177"	"42L"	1342.7086758968	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(1e+03,3e+03]"	7.20244425258814
"210823_c177"	15326180	1102.97428846061	890.463734732551	1	""	"46L"	"drug"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.93609957684768	1.83312528838707	2.04563584211513	"210823_c177"	"46L"	890.463734732551	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.79174237728793
"210823_c177"	15326180	1221.92767976881	1075.53300384282	1	""	"47H"	"drum"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.42566000088837	2.20373232111956	2.35012699704555	"210823_c177"	"47H"	1075.53300384282	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(1e+03,3e+03]"	6.98057163521307
"210823_c177"	15326180	982.326284853256	740.274201519926	1	""	"4H"	"beak"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.33916354426501	2.35683725941175	2.59888934274508	"210823_c177"	"4H"	740.274201519926	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.60702066015876
"210823_c177"	15326180	960.213353642014	859.201686975324	1	""	"50L"	"flame"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.33695606770993	2.37674271406792	2.47775438073461	"210823_c177"	"50L"	859.201686975324	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.75600368717833
"210823_c177"	15326180	1009.27476771974	757.775456678105	1	""	"51L"	"flock"	"aM"	"vM"	"L"	"c"	"aMvM"	3.23425316057759	2.22497839285785	2.47647770389949	"210823_c177"	"51L"	757.775456678105	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.63038711046184
"210823_c177"	15326180	1556.87331202369	1217.77140780045	1	""	"53L"	"frogs"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.38969118874149	1.8328178767178	2.17191978094104	"210823_c177"	"53L"	1217.77140780045	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(1e+03,3e+03]"	7.10477775233131
"210823_c177"	15326180	1281.50561559969	1019.49797671076	1	""	"54H"	"fudge"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.47797530908664	2.19646969348696	2.45847733237588	"210823_c177"	"54H"	1019.49797671076	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(1e+03,3e+03]"	6.9270656054228
"210823_c177"	15326180	765.904212905445	728.513365386815	0	"unsure_clue?"	"57H"	"glue"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.00718406421097	2.24127985130553	2.27867069882416	"210823_c177"	"57H"	728.513365386815	"c"	"aNM"	"vNM"	"H"	"0"	"aNMvNM"	"(-50,1e+03]"	6.59100597191421
"210823_c177"	15326180	1620.75286295251	1516.57309387624	1	""	"59H"	"gown"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.53548234349213	1.91472948053962	2.01890924961589	"210823_c177"	"59H"	1516.57309387624	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(1e+03,3e+03]"	7.32420852502825
"210823_c177"	15326180	1313.4404026294	1188.55745860584	1	"pre-nasaling"	"5L"	"beam"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.45699611540158	2.14355571277218	2.26843865679574	"210823_c177"	"5L"	1188.55745860584	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(1e+03,3e+03]"	7.08049563111405
"210823_c177"	15326180	1046.27720462474	922.31539906919	1	"pre-nasaling"	"60H"	"grin"	"aM"	"vM"	"H"	"c"	"aMvM"	3.39856379364619	2.35228658902145	2.476248394577	"210823_c177"	"60H"	922.31539906919	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.82688724648003
"210823_c177"	15326180	1157.49709075794	1039.62385629472	1	""	"61L"	"growl"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.09110940700634	1.9336123162484	2.05148555071162	"210823_c177"	"61L"	1039.62385629472	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(1e+03,3e+03]"	6.94661425007496
"210823_c177"	15326180	1060.67119236774	1000.76653380296	1	""	"62H"	"hay"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.10640615857506	2.04573496620731	2.1056396247721	"210823_c177"	"62H"	1000.76653380296	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(1e+03,3e+03]"	6.90852151914811
"210823_c177"	15326180	1204.05230663812	903.531473304837	1	""	"63H"	"hedge"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.4240344850698	2.21998217843168	2.52050301176496	"210823_c177"	"63H"	903.531473304837	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.80631094429533
"210823_c177"	15326180	1025.92688394308	892.393376998626	1	""	"64H"	"hen"	"aM"	"vM"	"H"	"c"	"aMvM"	3.08252793934091	2.05660105539783	2.19013456234228	"210823_c177"	"64H"	892.393376998626	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.79390704096946
"210823_c177"	15326180	909.138620523466	774.857507584867	1	""	"65L"	"herd"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.89204257290098	1.98290395237751	2.11718506531611	"210823_c177"	"65L"	774.857507584867	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.65267915126799
"210823_c177"	15326180	1124.52357297206	819.175656305394	1	""	"66H"	"hint"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.3815466613359	2.25702308836384	2.56237100503051	"210823_c177"	"66H"	819.175656305394	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.70829853741962
"210823_c177"	15326180	1129.01177550123	818.738988419909	1	""	"67H"	"hips"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.30296490126574	2.17395312576451	2.48422591284583	"210823_c177"	"67H"	818.738988419909	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.70776533760089
"210823_c177"	15326180	795.977843982657	595.018683929767	1	""	"68H"	"hive"	"aM"	"vM"	"H"	"c"	"aMvM"	3.03014542589722	2.23416758191456	2.43512674196745	"210823_c177"	"68H"	595.018683929767	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.38859280661524
"210823_c177"	15326180	1096.58214993386	799.959942808245	1	""	"69L"	"host"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.48438051986705	2.38779836993319	2.6844205770588	"210823_c177"	"69L"	799.959942808245	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.68456165492461
"210823_c177"	15326180	968.064858184533	797.457715327393	1	""	"70H"	"hug"	"aM"	"vNM"	"H"	"c"	"aMvNM"	2.89234033711065	1.92427547892612	2.09488262178326	"210823_c177"	"70H"	797.457715327393	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.68142881172026
"210823_c177"	15326180	803.46789711811	735.2434893568	1	""	"71H"	"jar"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.81749488581724	2.01402698869913	2.08225139646044	"210823_c177"	"71H"	735.2434893568	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.60020172238885
"210823_c177"	15326180	1136.83645997292	898.339300882013	1	"pre-nasaling"	"72H"	"juice"	"aM"	"vM"	"H"	"c"	"aMvM"	3.13881287087855	2.00197641090563	2.24047356999654	"210823_c177"	"72H"	898.339300882013	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.80054783756426
"210823_c177"	15326180	1087.62542527111	755.335097890192	1	""	"73L"	"junk"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.18353943934474	2.09591401407363	2.42820434145455	"210823_c177"	"73L"	755.335097890192	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.62716148904711
"210823_c177"	15326180	1008.8123494383	778.577316543589	1	""	"74H"	"kick"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.43746180563295	2.42864945619465	2.65888448908936	"210823_c177"	"74H"	778.577316543589	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.65746830110643
"210823_c177"	15326180	1324.69878946708	1059.91753946708	1	""	"75L"	"knife"	"aM"	"vM"	"L"	"c"	"aMvM"	3.63754933173462	2.31285054226754	2.57763179226754	"210823_c177"	"75L"	1059.91753946708	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(1e+03,3e+03]"	6.9659463911245
"210823_c177"	15326180	858.662226481524	731.937358756654	1	""	"76L"	"knob"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.79447957557593	1.93581734909441	2.06254221681928	"210823_c177"	"76L"	731.937358756654	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.59569493483047
"210823_c177"	15326180	857.693051821117	633.587062237837	1	""	"78H"	"lap"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.14370064604822	2.2860075942271	2.51011358381038	"210823_c177"	"78H"	633.587062237837	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.45139742084388
"210823_c177"	15326180	1036.48484735587	877.828166023929	1	""	"79L"	"lid"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.05541752245253	2.01893267509666	2.1775893564286	"210823_c177"	"79L"	877.828166023929	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.77745086380239
"210823_c177"	15326180	1058.9679981112	770.842177093126	1	""	"7L"	"bend"	"aM"	"vM"	"L"	"c"	"aMvM"	3.21378717409758	2.15481917598638	2.44294499700445	"210823_c177"	"7L"	770.842177093126	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.64748365363833
"210823_c177"	15326180	1060.94501091019	796.076608132406	1	""	"80L"	"lock"	"aM"	"vM"	"L"	"c"	"aMvM"	3.2321712489744	2.17122623806421	2.43609464084199	"210823_c177"	"80L"	796.076608132406	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.67969542258585
"210823_c177"	15326180	1186.72764956964	888.064060554456	1	""	"81L"	"logs"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.16901256658716	1.98228491701752	2.2809485060327	"210823_c177"	"81L"	888.064060554456	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.78904388065421
"210823_c177"	15326180	994.372188579118	655.805481848407	1	""	"82H"	"lungs"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.62253968027193	2.62816749169281	2.96673419842352	"210823_c177"	"82H"	655.805481848407	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.48586422340032
"210823_c177"	15326180	1069.71051074891	823.603837816559	1	""	"83L"	"map"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.9290945129261	1.85938400217719	2.10549067510954	"210823_c177"	"83L"	823.603837816559	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.71368963494919
"210823_c177"	15326180	1112.61068426208	834.519315214349	0	"nut?"	"85L"	"mat"	"aM"	"vM"	"L"	"c"	"aMvM"	3.09177381101742	1.97916312675534	2.25725449580307	"210823_c177"	"85L"	834.519315214349	"c"	"aM"	"vM"	"L"	"0"	"aMvM"	"(-50,1e+03]"	6.72685588868705
"210823_c177"	15326180	871.239552370071	747.817817339411	0	"unsure_charity meal"	"86L"	"meal"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.41688479897391	2.54564524660384	2.6690669816345	"210823_c177"	"86L"	747.817817339411	"c"	"aM"	"vNM"	"L"	"0"	"aMvNM"	"(-50,1e+03]"	6.61715938860233
"210823_c177"	15326180	1273.87246365015	1025.5804001581	1	""	"87H"	"mop"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.1210088542781	1.84713639062795	2.09542845412	"210823_c177"	"87H"	1025.5804001581	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(1e+03,3e+03]"	6.93301397537352
"210823_c177"	15326180	1023.4478221096	772.119292016928	1	""	"88L"	"mouse"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.39935509163641	2.37590726952681	2.62723579961948	"210823_c177"	"88L"	772.119292016928	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.64913906142526
"210823_c177"	15326180	1017.34921659107	856.443250681937	1	""	"89L"	"mug"	"aM"	"vM"	"L"	"c"	"aMvM"	3.59762946074176	2.58028024415069	2.74118621005982	"210823_c177"	"89L"	856.443250681937	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.7527880583384
"210823_c177"	15326180	918.236359531411	793.609276198081	0	"lame"	"8L"	"blame"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.68752689723135	1.76929053769994	1.89391762103327	"210823_c177"	"8L"	793.609276198081	"c"	"aM"	"vNM"	"L"	"0"	"aMvNM"	"(-50,1e+03]"	6.67659124466001
"210823_c177"	15326180	1507.80953078908	1298.35900995574	1	""	"90L"	"net"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.44548747366861	1.93767794287953	2.14712846371287	"210823_c177"	"90L"	1298.35900995574	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(1e+03,3e+03]"	7.16885644604381
"210823_c177"	15326180	1795.45545158235	1448.90420637157	1	""	"91H"	"notch"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.54769608972126	1.75224063813891	2.09879188334969	"210823_c177"	"91H"	1448.90420637157	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(1e+03,3e+03]"	7.27856282997076
"210823_c177"	15326180	1054.29617367758	871.488382932282	1	""	"93L"	"pad"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.42804369620603	2.37374752252845	2.55655531327375	"210823_c177"	"93L"	871.488382932282	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.77020253490253
"210823_c177"	15326180	1213.89970763096	988.349952728979	1	""	"94H"	"pet"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.49987471617476	2.2859750085438	2.51152476344578	"210823_c177"	"94H"	988.349952728979	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.89603683819972
"210823_c177"	15326180	1100.33843383243	1016.46223092504	1	""	"95H"	"pie"	"aM"	"vM"	"H"	"c"	"aMvM"	3.5087400771948	2.40840164336237	2.49227784626976	"210823_c177"	"95H"	1016.46223092504	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(1e+03,3e+03]"	6.92408347637716
"210823_c177"	15326180	1153.01336415564	1025.76229319288	1	""	"96L"	"pile"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.10721919902107	1.95420583486543	2.08145690582819	"210823_c177"	"96L"	1025.76229319288	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(1e+03,3e+03]"	6.93319131584018
"210823_c177"	15326180	940.949416992704	771.625012230774	1	""	"97H"	"pill"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.38006346847251	2.43911405147981	2.60843845624174	"210823_c177"	"97H"	771.625012230774	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.64849869656473
"210823_c177"	15326180	838.751295664565	682.775839666535	1	""	"98H"	"pine"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.2675979994417	2.42884670377714	2.58482215977517	"210823_c177"	"98H"	682.775839666535	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.52616660609175
"210823_c177"	15326180	1203.68880444525	922.27365182893	1	""	"99H"	"plot"	"aM"	"vM"	"H"	"c"	"aMvM"	3.1872168841887	1.98352807974345	2.26494323235977	"210823_c177"	"99H"	922.27365182893	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.82684198193696
"210823_c177"	15326180	1314.83993433805	1032.94917044916	0	"cannot figure out what she said"	"9H"	"blast"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.54931943984451	2.23447950550646	2.51637026939535	"210823_c177"	"9H"	1032.94917044916	"c"	"aNM"	"vNM"	"H"	"0"	"aNMvNM"	"(1e+03,3e+03]"	6.94017326214826
"210823_c179"	15327645	825.798482384498	548.733286306089	1	""	"100H"	"pole"	"aM"	"vNM"	"H"	"c"	"aMvNM"	2.57742862701778	1.75163014463328	2.02869534071169	"210823_c179"	"100H"	548.733286306089	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.30761250616898
"210823_c179"	15327645	900.297716123633	564.931930925223	1	""	"103L"	"raft"	"aM"	"vM"	"L"	"c"	"aMvM"	3.13079965341374	2.23050193729011	2.56586772248852	"210823_c179"	"103L"	564.931930925223	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.33670524765005
"210823_c179"	15327645	1016.21638490247	671.547167622073	1	""	"104L"	"rent"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.17063880510171	2.15442242019924	2.49909163747964	"210823_c179"	"104L"	671.547167622073	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.50958425567375
"210823_c179"	15327645	946.985012707832	784.272891495782	1	""	"105H"	"rim"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.303400919787	2.35641590707917	2.51912802829122	"210823_c179"	"105H"	784.272891495782	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.66475703567353
"210823_c179"	15327645	925.126394147187	710.418685813757	1	""	"107L"	"rope"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.12307443430809	2.1979480401609	2.41265574849433	"210823_c179"	"107L"	710.418685813757	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.56585449456086
"210823_c179"	15327645	683.215111017566	637.314648054566	1	""	"108L"	"row"	"aM"	"vM"	"L"	"c"	"aMvM"	3.04782525490972	2.36461014389215	2.41051060685515	"210823_c179"	"108L"	637.314648054566	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.45726348660744
"210823_c179"	15327645	930.30594026125	674.32617014624	1	""	"109L"	"sand"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.06081056280807	2.13050462254682	2.38648439266183	"210823_c179"	"109L"	674.32617014624	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.51371392582271
"210823_c179"	15327645	898.564316418177	740.346145121877	1	""	"10H"	"bowl"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.14492338381521	2.24635906739703	2.40457723869333	"210823_c179"	"10H"	740.346145121877	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.6071178405091
"210823_c179"	15327645	799.217887191109	637.683466901369	1	""	"110H"	"scab"	"aM"	"vNM"	"H"	"c"	"aMvNM"	2.92381638712886	2.12459849993775	2.28613292022749	"210823_c179"	"110H"	637.683466901369	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.45784202684647
"210823_c179"	15327645	811.833572596862	509.629868893102	1	""	"111L"	"seeds"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	2.5388818388406	1.72704826624374	2.0292519699475	"210823_c179"	"111L"	509.629868893102	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.23368471496791
"210823_c179"	15327645	757.00972457524	584.68034571716	1	""	"112H"	"shed"	"aM"	"vM"	"H"	"c"	"aMvM"	2.73365142755107	1.97664170297583	2.14897108183391	"210823_c179"	"112H"	584.68034571716	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.37106528031386
"210823_c179"	15327645	1002.65435779076	793.128894827742	1	""	"113H"	"sheep"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.06971991919031	2.06706556139955	2.27659102436257	"210823_c179"	"113H"	793.128894827742	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.67598574919291
"210823_c179"	15327645	799.586501243421	611.576204308561	1	""	"114L"	"silk"	"aM"	"vNM"	"L"	"c"	"aMvNM"	2.71724614408481	1.91765964284139	2.10566993977625	"210823_c179"	"114L"	611.576204308561	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.41603956601965
"210823_c179"	15327645	631.292386939163	384.602320514053	1	""	"115H"	"skirt"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.80568032034098	2.17438793340182	2.42107799982693	"210823_c179"	"115H"	384.602320514053	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	5.95220986671436
"210823_c179"	15327645	653.670908542645	425.822210626085	1	"unsure_overlap"	"116H"	"sleeves"	"aM"	"vM"	"H"	"c"	"aMvM"	2.97294451818223	2.31927360963959	2.54712230755615	"210823_c179"	"116H"	425.822210626085	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.05402191320815
"210823_c179"	15327645	673.823175664115	409.861343399165	1	"unsure_overlap"	"117H"	"slice"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.77684035387031	2.10301717820619	2.36697901047114	"210823_c179"	"117H"	409.861343399165	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.01581891566899
"210823_c179"	15327645	698.490990185085	543.064742413225	1	""	"118L"	"sling"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.03476155725289	2.3362705670678	2.49169681483966	"210823_c179"	"118L"	543.064742413225	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.29722854379007
"210823_c179"	15327645	817.818144592363	546.786872662552	1	""	"119H"	"splash"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.9884798032308	2.17066165863844	2.44169293056825	"210823_c179"	"119H"	546.786872662552	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(-50,1e+03]"	6.30405909699495
"210823_c179"	15327645	847.923996030725	452.621457771515	1	"unsure_overlap"	"120H"	"sponge"	"aM"	"vM"	"H"	"c"	"aMvM"	3.04840782620632	2.20048383017559	2.5957863684348	"210823_c179"	"120H"	452.621457771515	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.1150561420878
"210823_c179"	15327645	890.283493393778	642.681724548528	1	""	"121H"	"spool"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.72850963990515	1.83822614651137	2.08582791535662	"210823_c179"	"121H"	642.681724548528	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.465649616542
"210823_c179"	15327645	780.942309731059	622.293004175429	1	""	"122L"	"spoon"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.00509961828145	2.22415730855039	2.38280661410602	"210823_c179"	"122L"	622.293004175429	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.43341104962773
"210823_c179"	15327645	1330.19679341047	1148.40465191006	1	""	"123H"	"sport"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.67706977332924	2.34687297991877	2.52866512141918	"210823_c179"	"123H"	1148.40465191006	"c"	"aNM"	"vNM"	"H"	"1"	"aNMvNM"	"(1e+03,3e+03]"	7.04612899901375
"210823_c179"	15327645	701.21112613057	648.48195946384	1	""	"124H"	"spray"	"aM"	"vM"	"H"	"c"	"aMvM"	2.78386288343696	2.08265175730639	2.13538092397312	"210823_c179"	"124H"	648.48195946384	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.47463418450114
"210823_c179"	15327645	1113.5933387776	907.325810041921	1	""	"126H"	"strap"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.14407112475726	2.03047778597966	2.23674531471534	"210823_c179"	"126H"	907.325810041921	"c"	"aNM"	"vM"	"H"	"1"	"aNMvM"	"(-50,1e+03]"	6.81050160285785
"210823_c179"	15327645	1276.66484662755	811.520086526672	1	""	"127L"	"swamps"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.28256032181501	2.00589547518746	2.47104023528834	"210823_c179"	"127L"	811.520086526672	"c"	"aM"	"vNM"	"L"	"1"	"aMvNM"	"(-50,1e+03]"	6.69890913899172
"210823_c179"	15327645	915.627441151099	866.688803196028	1	""	"129L"	"tea"	"aM"	"vM"	"L"	"c"	"aMvM"	3.13910820267556	2.22348076152446	2.27241939947953	"210823_c179"	"129L"	866.688803196028	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.76467997716453
"210823_c179"	15327645	906.680970941304	723.945020086615	1	""	"12H"	"bread"	"aM"	"vM"	"H"	"c"	"aMvM"	3.28788172263891	2.38120075169761	2.5639367025523	"210823_c179"	"12H"	723.945020086615	"c"	"aM"	"vM"	"H"	"1"	"aMvM"	"(-50,1e+03]"	6.58471545039531
"210823_c179"	15327645	1195.65642322061	842.220890813223	1	""	"130L"	"tent"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.95361278059249	1.75795635737188	2.11139188977927	"210823_c179"	"130L"	842.220890813223	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.73604232047032
"210823_c179"	15327645	790.460510524268	517.690879114129	1	""	"131H"	"thief"	"aM"	"vNM"	"H"	"c"	"aMvNM"	2.6444298417876	1.85396933126333	2.12673896267347	"210823_c179"	"131H"	517.690879114129	"c"	"aM"	"vNM"	"H"	"1"	"aMvNM"	"(-50,1e+03]"	6.24937830566135
"210823_c179"	15327645	1024.43427209584	727.520293601172	1	""	"132L"	"thorns"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.33484984812412	2.31041557602828	2.60732955452295	"210823_c179"	"132L"	727.520293601172	"c"	"aNM"	"vNM"	"L"	"1"	"aNMvNM"	"(-50,1e+03]"	6.58964189364102
"210823_c179"	15327645	795.021232252931	559.064945050661	1	""	"133L"	"throat"	"aM"	"vM"	"L"	"c"	"aMvM"	2.63456625281779	1.83954502056486	2.07550130776713	"210823_c179"	"133L"	559.064945050661	"c"	"aM"	"vM"	"L"	"1"	"aMvM"	"(-50,1e+03]"	6.32626564717705
"210823_c179"	15327645	922.427590796037	768.556333080047	1	""	"134L"	"tin"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.67749289737198	1.75506530657594	1.90893656429193	"210823_c179"	"134L"	768.556333080047	"c"	"aNM"	"vM"	"L"	"1"	"aNMvM"	"(-50,1e+03]"	6.64451386293371
